subj_id,qual_col,Completion,measure,row,sentID
R_3j0ZzVXSe6NB0v0,Comp(31),de brievenbus,Comp,31,31
R_2SqwKT4bUhZVaYX,Comp(31),het postvakje,Comp,31,31
R_6yuZ6GaDGqciNE1,Comp(31),de gang,Comp,31,31
R_22DGKB9Dz59SJIt,Comp(31),de brievenbus,Comp,31,31
R_5iDE07CUBSNZdqF,Comp(31),de brievenbus,Comp,31,31
R_2w61flKU0TAtmrX,Comp(31),de brievenbus,Comp,31,31
R_2Y4gtCNHITcznSw,Comp(31),de brievenbus,Comp,31,31
R_2qDHMLvHLCvMWMS,Comp(31),de brievenbus,Comp,31,31
R_bg7cQUV93CWU245,Comp(31),de brievenbus,Comp,31,31
R_2OTJk9jZohSfhSm,Comp(31),de bus,Comp,31,31
R_pGZjTA8wFerMwcV,Comp(31),het postvak,Comp,31,31
R_ypTZBjEyvsMpFG9,Comp(31),de brienvenbus,Comp,31,31
R_2YkUceTXXRwe7af,Comp(31),een stapel,Comp,31,31
R_3D2u0Wq74kM9j2C,Comp(31),de brievenbus,Comp,31,31
R_2Pv6m5XVNiv6pPQ,Comp(31),de brievenbus,Comp,31,31
R_T1l2TIrq1do7Orn,Comp(31),de brievenbus,Comp,31,31
R_9KphKBeCPmqzBCl,Comp(31),de gang,Comp,31,31
R_3qKjZplc0t8Y2IU,Comp(31),de brievenbus,Comp,31,31
R_4GA7uQFTqbGKnlf,Comp(31),de brievenbus,Comp,31,31
R_1hEVfCsYXJCzsVp,Comp(31),de mat ,Comp,31,31
R_cHiCbzLrQrYeizP,Comp(31),De brievenbus,Comp,31,31
R_3fQa4YiudlrrSLd,Comp(31),de brievenbus,Comp,31,31
R_z0gtYvawsJg834J,Comp(31),bij ons,Comp,31,31
R_2SvKoXHDxtivA4o,Comp(31),de brievenbus,Comp,31,31
R_CeG821dsnmsmiZP,Comp(31),de brievenbus,Comp,31,31
R_3MG93Py9LV1lYqI,Comp(31),de brievenbus,Comp,31,31
R_UrtVng9RxUYqodr,Comp(31),de brievenbus,Comp,31,31
R_BKctGx9a1Hi7w4h,Comp(32),het licht,Comp,32,32
R_u2ffULg0uVmoetj,Comp(32),het licht,Comp,32,32
R_2vf9l3GOwanVBOH,Comp(32),het licht,Comp,32,32
R_OqjAwL4brYESqul,Comp(32),het licht,Comp,32,32
R_1LG8FwYsk4Xgq61,Comp(32),het licht,Comp,32,32
R_2wQZuV97sKRkDfp,Comp(32),het licht,Comp,32,32
R_2dsf9d9zlzEbaRw,Comp(32),het licht,Comp,32,32
R_3j0ZzVXSe6NB0v0,Comp(32),het licht,Comp,32,32
R_2SqwKT4bUhZVaYX,Comp(32),het licht,Comp,32,32
R_6yuZ6GaDGqciNE1,Comp(32),het licht,Comp,32,32
R_22DGKB9Dz59SJIt,Comp(32),het licht,Comp,32,32
R_5iDE07CUBSNZdqF,Comp(32),de lamp,Comp,32,32
R_2w61flKU0TAtmrX,Comp(32),het licht,Comp,32,32
R_2Y4gtCNHITcznSw,Comp(32),het licht,Comp,32,32
R_2qDHMLvHLCvMWMS,Comp(32),het licht,Comp,32,32
R_bg7cQUV93CWU245,Comp(32),de lamp,Comp,32,32
R_2OTJk9jZohSfhSm,Comp(32),het licht ,Comp,32,32
R_pGZjTA8wFerMwcV,Comp(32),het licht,Comp,32,32
R_ypTZBjEyvsMpFG9,Comp(32),de lamp,Comp,32,32
R_2YkUceTXXRwe7af,Comp(32),het licht,Comp,32,32
R_3D2u0Wq74kM9j2C,Comp(32),het licht,Comp,32,32
R_2Pv6m5XVNiv6pPQ,Comp(32),het licht,Comp,32,32
R_T1l2TIrq1do7Orn,Comp(32),het licht,Comp,32,32
R_9KphKBeCPmqzBCl,Comp(32),het licht,Comp,32,32
R_3qKjZplc0t8Y2IU,Comp(32),het licht,Comp,32,32
R_4GA7uQFTqbGKnlf,Comp(32),het licht,Comp,32,32
R_1hEVfCsYXJCzsVp,Comp(32),het licht ,Comp,32,32
R_cHiCbzLrQrYeizP,Comp(32),Het licht,Comp,32,32
R_3fQa4YiudlrrSLd,Comp(32),het licht,Comp,32,32
R_z0gtYvawsJg834J,Comp(32),het licht,Comp,32,32
R_2SvKoXHDxtivA4o,Comp(32),het licht,Comp,32,32
R_CeG821dsnmsmiZP,Comp(32),het licht,Comp,32,32
R_3MG93Py9LV1lYqI,Comp(32),het licht,Comp,32,32
R_UrtVng9RxUYqodr,Comp(32),het licht,Comp,32,32
R_BKctGx9a1Hi7w4h,Comp(33),het journaal,Comp,33,33
R_u2ffULg0uVmoetj,Comp(33),het journaal,Comp,33,33
R_2vf9l3GOwanVBOH,Comp(33),het nieuws,Comp,33,33
R_OqjAwL4brYESqul,Comp(33),het journaal,Comp,33,33
R_1LG8FwYsk4Xgq61,Comp(33),het journaal,Comp,33,33
R_2wQZuV97sKRkDfp,Comp(33),het journaal,Comp,33,33
R_2dsf9d9zlzEbaRw,Comp(33),het journaal,Comp,33,33
R_3j0ZzVXSe6NB0v0,Comp(33),het journaal,Comp,33,33
R_2SqwKT4bUhZVaYX,Comp(33),het nieuws,Comp,33,33
R_6yuZ6GaDGqciNE1,Comp(33),het nieuws,Comp,33,33
R_22DGKB9Dz59SJIt,Comp(33),het nieuws,Comp,33,33
R_5iDE07CUBSNZdqF,Comp(33),het journaal,Comp,33,33
R_2w61flKU0TAtmrX,Comp(33),het journaal,Comp,33,33
R_2Y4gtCNHITcznSw,Comp(33),het journaal,Comp,33,33
R_2qDHMLvHLCvMWMS,Comp(33),het nieuws,Comp,33,33
R_bg7cQUV93CWU245,Comp(33),het journaal,Comp,33,33
R_2OTJk9jZohSfhSm,Comp(33),het nieuws,Comp,33,33
R_pGZjTA8wFerMwcV,Comp(33),het nieuws,Comp,33,33
R_ypTZBjEyvsMpFG9,Comp(33),het nieuws,Comp,33,33
R_2YkUceTXXRwe7af,Comp(33),het journaal,Comp,33,33
R_3D2u0Wq74kM9j2C,Comp(33),het journaal,Comp,33,33
R_2Pv6m5XVNiv6pPQ,Comp(33),het nieuws,Comp,33,33
R_T1l2TIrq1do7Orn,Comp(33),het nieuws,Comp,33,33
R_9KphKBeCPmqzBCl,Comp(33),het journaal,Comp,33,33
R_3qKjZplc0t8Y2IU,Comp(33),het nieuws,Comp,33,33
R_4GA7uQFTqbGKnlf,Comp(33),het journaal,Comp,33,33
R_1hEVfCsYXJCzsVp,Comp(33),het journaal ,Comp,33,33
R_cHiCbzLrQrYeizP,Comp(33),Het nieuws ,Comp,33,33
R_3fQa4YiudlrrSLd,Comp(33),het journaal,Comp,33,33
R_z0gtYvawsJg834J,Comp(33),het nieuws,Comp,33,33
R_2SvKoXHDxtivA4o,Comp(33),het achtuurjournaal,Comp,33,33
R_CeG821dsnmsmiZP,Comp(33),het nieuws,Comp,33,33
R_3MG93Py9LV1lYqI,Comp(33),het journaal,Comp,33,33
R_UrtVng9RxUYqodr,Comp(33),het journaal,Comp,33,33
R_BKctGx9a1Hi7w4h,Comp(34),de wekker,Comp,34,34
R_u2ffULg0uVmoetj,Comp(34),de wekker,Comp,34,34
R_2vf9l3GOwanVBOH,Comp(34),de wekker,Comp,34,34
R_OqjAwL4brYESqul,Comp(34),de wekker,Comp,34,34
R_1LG8FwYsk4Xgq61,Comp(34),de wekker,Comp,34,34
R_2wQZuV97sKRkDfp,Comp(34),de wekker,Comp,34,34
R_2dsf9d9zlzEbaRw,Comp(34),de wekker,Comp,34,34
R_3j0ZzVXSe6NB0v0,Comp(34),de wekker,Comp,34,34
R_2SqwKT4bUhZVaYX,Comp(34),de wekker,Comp,34,34
R_6yuZ6GaDGqciNE1,Comp(34),de wekker,Comp,34,34
R_22DGKB9Dz59SJIt,Comp(34),?,Comp,34,34
R_5iDE07CUBSNZdqF,Comp(34),de wekker,Comp,34,34
R_2w61flKU0TAtmrX,Comp(34),de wekker,Comp,34,34
R_2Y4gtCNHITcznSw,Comp(34),de wekker,Comp,34,34
R_2qDHMLvHLCvMWMS,Comp(34),de wekker,Comp,34,34
R_bg7cQUV93CWU245,Comp(34),de wekker,Comp,34,34
R_2OTJk9jZohSfhSm,Comp(34),de wekker,Comp,34,34
R_pGZjTA8wFerMwcV,Comp(34),de wekker,Comp,34,34
R_ypTZBjEyvsMpFG9,Comp(34),de wekker,Comp,34,34
R_2YkUceTXXRwe7af,Comp(34),de wekker,Comp,34,34
R_3D2u0Wq74kM9j2C,Comp(34),de wekker,Comp,34,34
R_2Pv6m5XVNiv6pPQ,Comp(34),de wekker,Comp,34,34
R_T1l2TIrq1do7Orn,Comp(34),de wekker,Comp,34,34
R_9KphKBeCPmqzBCl,Comp(34),de wekker,Comp,34,34
R_3qKjZplc0t8Y2IU,Comp(34),de wekker,Comp,34,34
R_4GA7uQFTqbGKnlf,Comp(34),de wekker,Comp,34,34
R_1hEVfCsYXJCzsVp,Comp(34),de wekker,Comp,34,34
R_cHiCbzLrQrYeizP,Comp(34),De wekker,Comp,34,34
R_3fQa4YiudlrrSLd,Comp(34),de wekker,Comp,34,34
R_z0gtYvawsJg834J,Comp(34),de wekker,Comp,34,34
R_2SvKoXHDxtivA4o,Comp(34),de wekker,Comp,34,34
R_CeG821dsnmsmiZP,Comp(34),de wekker,Comp,34,34
R_3MG93Py9LV1lYqI,Comp(34),de wekker,Comp,34,34
R_UrtVng9RxUYqodr,Comp(34),de wekker,Comp,34,34
R_BKctGx9a1Hi7w4h,Comp(35),het internet,Comp,35,35
R_u2ffULg0uVmoetj,Comp(35),het internet,Comp,35,35
R_2vf9l3GOwanVBOH,Comp(35),het internet,Comp,35,35
R_OqjAwL4brYESqul,Comp(35),het internet,Comp,35,35
R_1LG8FwYsk4Xgq61,Comp(35),het internet,Comp,35,35
R_2wQZuV97sKRkDfp,Comp(35),het internet,Comp,35,35
R_2dsf9d9zlzEbaRw,Comp(35),het internet,Comp,35,35
R_3j0ZzVXSe6NB0v0,Comp(35),de site,Comp,35,35
R_2SqwKT4bUhZVaYX,Comp(35),Dropbox,Comp,35,35
R_6yuZ6GaDGqciNE1,Comp(35),internet,Comp,35,35
R_22DGKB9Dz59SJIt,Comp(35),de website,Comp,35,35
R_5iDE07CUBSNZdqF,Comp(35),de site,Comp,35,35
R_2w61flKU0TAtmrX,Comp(35),de website,Comp,35,35
R_2Y4gtCNHITcznSw,Comp(35),de website,Comp,35,35
R_2qDHMLvHLCvMWMS,Comp(35),de site,Comp,35,35
R_bg7cQUV93CWU245,Comp(35),naam,Comp,35,35
R_2OTJk9jZohSfhSm,Comp(35),het internet ,Comp,35,35
R_pGZjTA8wFerMwcV,Comp(35),het internet,Comp,35,35
R_ypTZBjEyvsMpFG9,Comp(35),het internet,Comp,35,35
R_2YkUceTXXRwe7af,Comp(35),het internet,Comp,35,35
R_3D2u0Wq74kM9j2C,Comp(35),het internet,Comp,35,35
R_2Pv6m5XVNiv6pPQ,Comp(35),de website,Comp,35,35
R_T1l2TIrq1do7Orn,Comp(35),het internet,Comp,35,35
R_9KphKBeCPmqzBCl,Comp(35),de website,Comp,35,35
R_3qKjZplc0t8Y2IU,Comp(35),De computer,Comp,35,35
R_4GA7uQFTqbGKnlf,Comp(35),het internet,Comp,35,35
R_1hEVfCsYXJCzsVp,Comp(35),het internet,Comp,35,35
R_cHiCbzLrQrYeizP,Comp(35),GI,Comp,35,35
R_3fQa4YiudlrrSLd,Comp(35),het internet,Comp,35,35
R_z0gtYvawsJg834J,Comp(35),het internet,Comp,35,35
R_2SvKoXHDxtivA4o,Comp(35),de computer ,Comp,35,35
R_CeG821dsnmsmiZP,Comp(35),de website,Comp,35,35
R_3MG93Py9LV1lYqI,Comp(35),GI,Comp,35,35
R_UrtVng9RxUYqodr,Comp(35),de website,Comp,35,35
R_BKctGx9a1Hi7w4h,Comp(36),de supermarkt,Comp,36,36
R_u2ffULg0uVmoetj,Comp(36),de tijd,Comp,36,36
R_2vf9l3GOwanVBOH,Comp(36),de jumbo,Comp,36,36
R_OqjAwL4brYESqul,Comp(36),de supermarkt,Comp,36,36
R_1LG8FwYsk4Xgq61,Comp(36),de supermarkt,Comp,36,36
R_2wQZuV97sKRkDfp,Comp(36),de supermarkt,Comp,36,36
R_2dsf9d9zlzEbaRw,Comp(36),de winkel,Comp,36,36
R_3j0ZzVXSe6NB0v0,Comp(36),de supermarkt,Comp,36,36
R_2SqwKT4bUhZVaYX,Comp(36),De supermarkt,Comp,36,36
R_6yuZ6GaDGqciNE1,Comp(36),de supermarkt,Comp,36,36
R_22DGKB9Dz59SJIt,Comp(36),de supermarkt,Comp,36,36
R_5iDE07CUBSNZdqF,Comp(36),de supermarkt,Comp,36,36
R_2w61flKU0TAtmrX,Comp(36),de supermarkt,Comp,36,36
R_2Y4gtCNHITcznSw,Comp(36),de supermarkt,Comp,36,36
R_2qDHMLvHLCvMWMS,Comp(36),de winkel,Comp,36,36
R_bg7cQUV93CWU245,Comp(36),de supermarkt,Comp,36,36
R_2OTJk9jZohSfhSm,Comp(36),de supermarkt ,Comp,36,36
R_pGZjTA8wFerMwcV,Comp(36),de supermarkt,Comp,36,36
R_ypTZBjEyvsMpFG9,Comp(36),de supermarkt,Comp,36,36
R_2YkUceTXXRwe7af,Comp(36),de supermarkt,Comp,36,36
R_3D2u0Wq74kM9j2C,Comp(36),de supermarkt,Comp,36,36
R_2Pv6m5XVNiv6pPQ,Comp(36),de supermarkt,Comp,36,36
R_T1l2TIrq1do7Orn,Comp(36),de winkel,Comp,36,36
R_9KphKBeCPmqzBCl,Comp(36),de supermarkt,Comp,36,36
R_3qKjZplc0t8Y2IU,Comp(36),de supermarkt,Comp,36,36
R_4GA7uQFTqbGKnlf,Comp(36),de winkel,Comp,36,36
R_1hEVfCsYXJCzsVp,Comp(36),de winkel,Comp,36,36
R_cHiCbzLrQrYeizP,Comp(36),De supermarkt,Comp,36,36
R_3fQa4YiudlrrSLd,Comp(36),de supermarkt,Comp,36,36
R_z0gtYvawsJg834J,Comp(36),de winkel,Comp,36,36
R_2SvKoXHDxtivA4o,Comp(36),de supermarkt,Comp,36,36
R_CeG821dsnmsmiZP,Comp(36),de winkel,Comp,36,36
R_3MG93Py9LV1lYqI,Comp(36),de supermarkt,Comp,36,36
R_UrtVng9RxUYqodr,Comp(36),de winkel,Comp,36,36
R_ptOO0vqHKVEFzvH,Comp(1),het lichaam,Comp,1,37
R_2TuuUWeeIrA7YWz,Comp(1),het lijk,Comp,1,37
R_r2pLEBnXOx2tc8p,Comp(1),het slachtoffer,Comp,1,37
R_3KohpaUvxMxwnK1,Comp(1),het lijk,Comp,1,37
R_1Kw4seroK4hzq8J,Comp(1),het lijk,Comp,1,37
R_2TEGXWKyyYjxux0,Comp(1),het lijk,Comp,1,37
R_2bNSez8kPKVkk0j,Comp(1),het lichaam,Comp,1,37
R_vIDGcvdZ61dSkkF,Comp(1),het slachtoffer,Comp,1,37
R_3P5l3CMUUKTmbaL,Comp(1),het lichaam,Comp,1,37
R_21gk6GiQXaDrMt2,Comp(1),het lichaam,Comp,1,37
R_1rJrkm9MZ0UbO0b,Comp(1),het lichaam,Comp,1,37
R_2VPC4q2m7hstAaW,Comp(1),het lichaam,Comp,1,37
R_3KB00E7S1VhPWFD,Comp(1),het lichaam,Comp,1,37
R_3qR88XHKXhl1RLR,Comp(1),het lijk,Comp,1,37
R_3W5LAymbgTVITHX,Comp(1),het lichaam,Comp,1,37
R_2z7kq6MFYuSnHT6,Comp(1),het lichaam,Comp,1,37
R_1lhLKgr13oozzPg,Comp(1),het slachtoffer,Comp,1,37
R_3ffLCaSkmPsiUYn,Comp(1),het lichaam,Comp,1,37
R_1PY8SA05FPIKBCS,Comp(1),Het slachtoffer,Comp,1,37
R_1CsjBGkk3Ui30Yk,Comp(1),het lichaam,Comp,1,37
R_2bWcF9m2SiW74Vw,Comp(1),het slachtoffer,Comp,1,37
R_1kOjYWHPvRogELt,Comp(1),Het lichaam,Comp,1,37
R_3EumpdjBvvjiK1I,Comp(1),het slachtoffer,Comp,1,37
R_2ckdDJpUAGuY3Pt,Comp(1),het slachtoffer,Comp,1,37
R_2ZDKGZYJjZu6X1Y,Comp(1),het lichaam,Comp,1,37
R_12SH1EJtaSFR4wp,Comp(1),het lijk,Comp,1,37
R_3R7zHfZ0HIrwGBV,Comp(1),het lijk,Comp,1,37
R_Om8eREobVAawvZL,Comp(1),het lijk,Comp,1,37
R_1HicleIyFIoDW8g,Comp(1),het lijk,Comp,1,37
R_1gGejdMJLRqr4gs,Comp(1),het lichaam,Comp,1,37
R_2D2EiBz7TJKge4b,Comp(1),het lichaam,Comp,1,37
R_3CEhJ8EBqsPDMLB,Comp(1),het slachtoffer,Comp,1,37
R_3kiCL1CWl05kYag,Comp(1),straat,Comp,1,37
R_ptOO0vqHKVEFzvH,Comp(2),het publiek,Comp,2,38
R_2TuuUWeeIrA7YWz,Comp(2),het publiek,Comp,2,38
R_r2pLEBnXOx2tc8p,Comp(2),het publiek,Comp,2,38
R_3KohpaUvxMxwnK1,Comp(2),het publiek ,Comp,2,38
R_1Kw4seroK4hzq8J,Comp(2),het publiek,Comp,2,38
R_2TEGXWKyyYjxux0,Comp(2),het publiek,Comp,2,38
R_2bNSez8kPKVkk0j,Comp(2),allen,Comp,2,38
R_vIDGcvdZ61dSkkF,Comp(2),het publiek,Comp,2,38
R_3P5l3CMUUKTmbaL,Comp(2),het publiek,Comp,2,38
R_21gk6GiQXaDrMt2,Comp(2),het publiek,Comp,2,38
R_1rJrkm9MZ0UbO0b,Comp(2),het publiek,Comp,2,38
R_2VPC4q2m7hstAaW,Comp(2),het publiek,Comp,2,38
R_3KB00E7S1VhPWFD,Comp(2),het publiek,Comp,2,38
R_3qR88XHKXhl1RLR,Comp(2),het publiek,Comp,2,38
R_3W5LAymbgTVITHX,Comp(2),het publiek,Comp,2,38
R_2z7kq6MFYuSnHT6,Comp(2),van het publiek,Comp,2,38
R_1lhLKgr13oozzPg,Comp(2),het publiek,Comp,2,38
R_3ffLCaSkmPsiUYn,Comp(2),het publiek,Comp,2,38
R_1PY8SA05FPIKBCS,Comp(2),Het publiek,Comp,2,38
R_1CsjBGkk3Ui30Yk,Comp(2),het publiek,Comp,2,38
R_2bWcF9m2SiW74Vw,Comp(2),het publiek,Comp,2,38
R_1kOjYWHPvRogELt,Comp(2),Het publiek,Comp,2,38
R_3EumpdjBvvjiK1I,Comp(2),het publiek,Comp,2,38
R_2ckdDJpUAGuY3Pt,Comp(2),het publiek,Comp,2,38
R_2ZDKGZYJjZu6X1Y,Comp(2),het publiek,Comp,2,38
R_12SH1EJtaSFR4wp,Comp(2),het publiek,Comp,2,38
R_3R7zHfZ0HIrwGBV,Comp(2),het publiek,Comp,2,38
R_Om8eREobVAawvZL,Comp(2),het publiek,Comp,2,38
R_1HicleIyFIoDW8g,Comp(2),het publiek,Comp,2,38
R_1gGejdMJLRqr4gs,Comp(2),het publiek,Comp,2,38
R_2D2EiBz7TJKge4b,Comp(2),het publiek,Comp,2,38
R_3CEhJ8EBqsPDMLB,Comp(2),het publiek,Comp,2,38
R_3kiCL1CWl05kYag,Comp(2),het publiek ,Comp,2,38
R_ptOO0vqHKVEFzvH,Comp(3),de bioscoop,Comp,3,39
R_2TuuUWeeIrA7YWz,Comp(3),de bioscoop,Comp,3,39
R_r2pLEBnXOx2tc8p,Comp(3),de bioscoop,Comp,3,39
R_3KohpaUvxMxwnK1,Comp(3),de bioscoop ,Comp,3,39
R_1Kw4seroK4hzq8J,Comp(3),de bioscoop,Comp,3,39
R_2TEGXWKyyYjxux0,Comp(3),de bioscoop,Comp,3,39
R_2bNSez8kPKVkk0j,Comp(3),de bioscoop,Comp,3,39
R_vIDGcvdZ61dSkkF,Comp(3),de bioscoop,Comp,3,39
R_3P5l3CMUUKTmbaL,Comp(3),de bios,Comp,3,39
R_21gk6GiQXaDrMt2,Comp(3),de bioscoop,Comp,3,39
R_1rJrkm9MZ0UbO0b,Comp(3),de bioscoop,Comp,3,39
R_2VPC4q2m7hstAaW,Comp(3),de bioscoop,Comp,3,39
R_3KB00E7S1VhPWFD,Comp(3),de bioscoop,Comp,3,39
R_3qR88XHKXhl1RLR,Comp(3),de bioscopen,Comp,3,39
R_3W5LAymbgTVITHX,Comp(3),in de bioscoop,Comp,3,39
R_2z7kq6MFYuSnHT6,Comp(3),de bioscoop,Comp,3,39
R_1lhLKgr13oozzPg,Comp(3),de bioscoop,Comp,3,39
R_3ffLCaSkmPsiUYn,Comp(3),de bioscoop,Comp,3,39
R_1PY8SA05FPIKBCS,Comp(3),De bioscoop,Comp,3,39
R_1CsjBGkk3Ui30Yk,Comp(3),de cinema,Comp,3,39
R_2bWcF9m2SiW74Vw,Comp(3),de bioscoop,Comp,3,39
R_1kOjYWHPvRogELt,Comp(3),De bioscoop,Comp,3,39
R_3EumpdjBvvjiK1I,Comp(3),de bios,Comp,3,39
R_2ckdDJpUAGuY3Pt,Comp(3),de bioscoop,Comp,3,39
R_2ZDKGZYJjZu6X1Y,Comp(3),de bioscoop,Comp,3,39
R_12SH1EJtaSFR4wp,Comp(3),de bioscoop,Comp,3,39
R_3R7zHfZ0HIrwGBV,Comp(3),de bioscoop,Comp,3,39
R_Om8eREobVAawvZL,Comp(3),de bioscoop,Comp,3,39
R_1HicleIyFIoDW8g,Comp(3),de bioscoop,Comp,3,39
R_1gGejdMJLRqr4gs,Comp(3),de bioscoop,Comp,3,39
R_2D2EiBz7TJKge4b,Comp(3),de bioscoop,Comp,3,39
R_3CEhJ8EBqsPDMLB,Comp(3),de bioscoop,Comp,3,39
R_3kiCL1CWl05kYag,Comp(3),de bioscoop ,Comp,3,39
R_ptOO0vqHKVEFzvH,Comp(4),de tuin,Comp,4,40
R_2TuuUWeeIrA7YWz,Comp(4),de tuin,Comp,4,40
R_r2pLEBnXOx2tc8p,Comp(4),de tuin,Comp,4,40
R_3KohpaUvxMxwnK1,Comp(4),de tuin,Comp,4,40
R_1Kw4seroK4hzq8J,Comp(4),de tuin,Comp,4,40
R_2TEGXWKyyYjxux0,Comp(4),de tuin,Comp,4,40
R_2bNSez8kPKVkk0j,Comp(4),de tuin,Comp,4,40
R_vIDGcvdZ61dSkkF,Comp(4),de tuin,Comp,4,40
R_3P5l3CMUUKTmbaL,Comp(4),de tuin,Comp,4,40
R_21gk6GiQXaDrMt2,Comp(4),de tuin,Comp,4,40
R_1rJrkm9MZ0UbO0b,Comp(4),de tuin,Comp,4,40
R_2VPC4q2m7hstAaW,Comp(4),de tuin,Comp,4,40
R_3KB00E7S1VhPWFD,Comp(4),de tuin,Comp,4,40
R_3qR88XHKXhl1RLR,Comp(4),de tuin,Comp,4,40
R_3W5LAymbgTVITHX,Comp(4),de tuin,Comp,4,40
R_2z7kq6MFYuSnHT6,Comp(4),de tuin,Comp,4,40
R_1lhLKgr13oozzPg,Comp(4),de tuin,Comp,4,40
R_3ffLCaSkmPsiUYn,Comp(4),de tuin,Comp,4,40
R_1PY8SA05FPIKBCS,Comp(4),De tuin,Comp,4,40
R_1CsjBGkk3Ui30Yk,Comp(4),de tuin,Comp,4,40
R_2bWcF9m2SiW74Vw,Comp(4),de tuin,Comp,4,40
R_1kOjYWHPvRogELt,Comp(4),De tuin,Comp,4,40
R_3EumpdjBvvjiK1I,Comp(4),de tuin,Comp,4,40
R_2ckdDJpUAGuY3Pt,Comp(4),de tuin,Comp,4,40
R_2ZDKGZYJjZu6X1Y,Comp(4),de tuin,Comp,4,40
R_12SH1EJtaSFR4wp,Comp(4),de tuin,Comp,4,40
R_3R7zHfZ0HIrwGBV,Comp(4),de tuin,Comp,4,40
R_Om8eREobVAawvZL,Comp(4),de tuin,Comp,4,40
R_1HicleIyFIoDW8g,Comp(4),de tuin,Comp,4,40
R_1gGejdMJLRqr4gs,Comp(4),de tuin,Comp,4,40
R_2D2EiBz7TJKge4b,Comp(4),de tuin,Comp,4,40
R_3CEhJ8EBqsPDMLB,Comp(4),de tuin,Comp,4,40
R_3kiCL1CWl05kYag,Comp(4),de tuin,Comp,4,40
R_ptOO0vqHKVEFzvH,Comp(5),de badmeesters,Comp,5,41
R_2TuuUWeeIrA7YWz,Comp(5),de badmeesters,Comp,5,41
R_r2pLEBnXOx2tc8p,Comp(5),de badmeester,Comp,5,41
R_3KohpaUvxMxwnK1,Comp(5),de badmeesters,Comp,5,41
R_1Kw4seroK4hzq8J,Comp(5),de badmeesters,Comp,5,41
R_2TEGXWKyyYjxux0,Comp(5),de badmeester,Comp,5,41
R_2bNSez8kPKVkk0j,Comp(5),de leiding,Comp,5,41
R_vIDGcvdZ61dSkkF,Comp(5),de badmeesters,Comp,5,41
R_3P5l3CMUUKTmbaL,Comp(5),de badmeester,Comp,5,41
R_21gk6GiQXaDrMt2,Comp(5),de badmeester,Comp,5,41
R_1rJrkm9MZ0UbO0b,Comp(5),de badmeester,Comp,5,41
R_2VPC4q2m7hstAaW,Comp(5),de badmeester,Comp,5,41
R_3KB00E7S1VhPWFD,Comp(5),de badmeester,Comp,5,41
R_3qR88XHKXhl1RLR,Comp(5),de badmeester,Comp,5,41
R_3W5LAymbgTVITHX,Comp(5),de badmeester,Comp,5,41
R_2z7kq6MFYuSnHT6,Comp(5),de badmeester,Comp,5,41
R_1lhLKgr13oozzPg,Comp(5),de badmeester,Comp,5,41
R_3ffLCaSkmPsiUYn,Comp(5),de badmeester,Comp,5,41
R_1PY8SA05FPIKBCS,Comp(5),De badmeester,Comp,5,41
R_1CsjBGkk3Ui30Yk,Comp(5),de redders,Comp,5,41
R_2bWcF9m2SiW74Vw,Comp(5),de badmeesters,Comp,5,41
R_1kOjYWHPvRogELt,Comp(5),De badmeester,Comp,5,41
R_3EumpdjBvvjiK1I,Comp(5),de badmeester,Comp,5,41
R_2ckdDJpUAGuY3Pt,Comp(5),de badmeester,Comp,5,41
R_2ZDKGZYJjZu6X1Y,Comp(5),de badmeester,Comp,5,41
R_12SH1EJtaSFR4wp,Comp(5),de badmeesters,Comp,5,41
R_3R7zHfZ0HIrwGBV,Comp(5),de badmeester,Comp,5,41
R_Om8eREobVAawvZL,Comp(5),de badmeester,Comp,5,41
R_1HicleIyFIoDW8g,Comp(5),het personeel,Comp,5,41
R_1gGejdMJLRqr4gs,Comp(5),de badmeester,Comp,5,41
R_2D2EiBz7TJKge4b,Comp(5),een badmeester,Comp,5,41
R_3CEhJ8EBqsPDMLB,Comp(5),de badmeester,Comp,5,41
R_3kiCL1CWl05kYag,Comp(5),de badmeester,Comp,5,41
R_ptOO0vqHKVEFzvH,Comp(6),de politie,Comp,6,42
R_2TuuUWeeIrA7YWz,Comp(6),de politie,Comp,6,42
R_r2pLEBnXOx2tc8p,Comp(6),de politie,Comp,6,42
R_3KohpaUvxMxwnK1,Comp(6),de politie ,Comp,6,42
R_1Kw4seroK4hzq8J,Comp(6),de politie,Comp,6,42
R_2TEGXWKyyYjxux0,Comp(6),de politie,Comp,6,42
R_2bNSez8kPKVkk0j,Comp(6),politie,Comp,6,42
R_vIDGcvdZ61dSkkF,Comp(6),de politie,Comp,6,42
R_3P5l3CMUUKTmbaL,Comp(6),de politie,Comp,6,42
R_21gk6GiQXaDrMt2,Comp(6),de politie,Comp,6,42
R_1rJrkm9MZ0UbO0b,Comp(6),de politie,Comp,6,42
R_2VPC4q2m7hstAaW,Comp(6),de politie,Comp,6,42
R_3KB00E7S1VhPWFD,Comp(6),de politie,Comp,6,42
R_3qR88XHKXhl1RLR,Comp(6),de politie,Comp,6,42
R_3W5LAymbgTVITHX,Comp(6),de politie,Comp,6,42
R_2z7kq6MFYuSnHT6,Comp(6),de politie,Comp,6,42
R_1lhLKgr13oozzPg,Comp(6),de politie,Comp,6,42
R_3ffLCaSkmPsiUYn,Comp(6),de politie,Comp,6,42
R_1PY8SA05FPIKBCS,Comp(6),De politie,Comp,6,42
